LocID,Region,yearr,PopMale,PopFemale,PopTotal,PopDensity
2036, East Asia and Pacific,1950,437,419,856,35.085
2036, East Asia and Pacific,1951,448,429,877,35.964
2036, East Asia and Pacific,1952,457,439,896,36.74
2036, East Asia and Pacific,1953,466,447,913,37.453
2036, East Asia and Pacific,1954,474,456,930,38.137
2036, East Asia and Pacific,1955,482,464,947,38.815
2036, East Asia and Pacific,1956,491,473,963,39.505
2036, East Asia and Pacific,1957,499,481,981,40.215
2036, East Asia and Pacific,1958,508,490,999,40.949
2036, East Asia and Pacific,1959,518,500,1017,41.704
2036, East Asia and Pacific,1960,527,509,1036,42.477
2036, East Asia and Pacific,1961,537,519,1055,43.27
2036, East Asia and Pacific,1962,547,529,1075,44.093
2036, East Asia and Pacific,1963,557,539,1097,44.968
2036, East Asia and Pacific,1964,569,551,1120,45.922
2036, East Asia and Pacific,1965,582,564,1146,46.973
2036, East Asia and Pacific,1966,596,578,1174,48.126
2036, East Asia and Pacific,1967,611,593,1204,49.371
2036, East Asia and Pacific,1968,628,608,1236,50.679
2036, East Asia and Pacific,1969,644,624,1268,52.011
2036, East Asia and Pacific,1970,660,640,1301,53.338
2036, East Asia and Pacific,1971,677,656,1333,54.651
2036, East Asia and Pacific,1972,693,672,1365,55.951
2036, East Asia and Pacific,1973,708,687,1396,57.222
2036, East Asia and Pacific,1974,724,702,1425,58.447
2036, East Asia and Pacific,1975,738,716,1454,59.613
2036, East Asia and Pacific,1976,752,729,1481,60.714
2036, East Asia and Pacific,1977,764,742,1506,61.754
2036, East Asia and Pacific,1978,777,754,1530,62.754
2036, East Asia and Pacific,1979,789,765,1555,63.744
2036, East Asia and Pacific,1980,802,777,1579,64.745
2036, East Asia and Pacific,1981,814,790,1604,65.759
2036, East Asia and Pacific,1982,827,802,1629,66.782
2036, East Asia and Pacific,1983,840,815,1654,67.835
2036, East Asia and Pacific,1984,853,828,1681,68.941
2036, East Asia and Pacific,1985,868,842,1710,70.111
2036, East Asia and Pacific,1986,883,857,1740,71.36
2036, East Asia and Pacific,1987,899,873,1772,72.672
2036, East Asia and Pacific,1988,916,889,1805,74.001
2036, East Asia and Pacific,1989,932,904,1836,75.285
2036, East Asia and Pacific,1990,947,918,1865,76.477
2036, East Asia and Pacific,1991,960,931,1892,77.56
2036, East Asia and Pacific,1992,972,943,1916,78.546
2036, East Asia and Pacific,1993,983,954,1938,79.456
2036, East Asia and Pacific,1994,994,965,1959,80.323
2036, East Asia and Pacific,1995,1004,975,1980,81.173
2036, East Asia and Pacific,1996,1015,985,2000,82.01
2036, East Asia and Pacific,1997,1025,995,2020,82.828
2036, East Asia and Pacific,1998,1034,1005,2039,83.624
2036, East Asia and Pacific,1999,1044,1014,2058,84.393
2036, East Asia and Pacific,2000,1053,1023,2076,85.134
2036, East Asia and Pacific,2001,1062,1032,2094,85.847
2036, East Asia and Pacific,2002,1070,1040,2110,86.537
2036, East Asia and Pacific,2003,1079,1048,2127,87.21
2036, East Asia and Pacific,2004,1087,1056,2143,87.873
2036, East Asia and Pacific,2005,1095,1064,2159,88.53
2036, East Asia and Pacific,2006,1104,1071,2175,89.183
2036, East Asia and Pacific,2007,1112,1079,2191,89.833
2036, East Asia and Pacific,2008,1120,1087,2207,90.483
2036, East Asia and Pacific,2009,1128,1094,2223,91.136
2036, East Asia and Pacific,2010,1136,1102,2239,91.796
2036, East Asia and Pacific,2011,1145,1110,2255,92.462
2036, East Asia and Pacific,2012,1153,1118,2271,93.133
2036, East Asia and Pacific,2013,1161,1127,2288,93.802
2036, East Asia and Pacific,2014,1169,1135,2304,94.461
2036, East Asia and Pacific,2015,1177,1143,2319,95.104
2036, East Asia and Pacific,2016,1184,1150,2335,95.726
2036, East Asia and Pacific,2017,1191,1158,2349,96.329
2036, East Asia and Pacific,2018,1198,1165,2363,96.907
2036, East Asia and Pacific,2019,1205,1172,2377,97.457
2036, East Asia and Pacific,2020,1211,1179,2389,97.975
2036, East Asia and Pacific,2021,1216,1185,2401,98.46
2036, East Asia and Pacific,2022,1222,1191,2412,98.909
2036, East Asia and Pacific,2023,1226,1196,2422,99.326
2036, East Asia and Pacific,2024,1231,1201,2432,99.714
2036, East Asia and Pacific,2025,1235,1206,2441,100.074
2036, East Asia and Pacific,2026,1238,1210,2449,100.407
2036, East Asia and Pacific,2027,1242,1214,2456,100.712
2036, East Asia and Pacific,2028,1245,1218,2463,100.99
2036, East Asia and Pacific,2029,1247,1222,2469,101.242
2036, East Asia and Pacific,2030,1250,1225,2475,101.469
2036, East Asia and Pacific,2031,1252,1228,2480,101.672
2036, East Asia and Pacific,2032,1253,1231,2484,101.851
2036, East Asia and Pacific,2033,1255,1233,2488,102.005
2036, East Asia and Pacific,2034,1256,1235,2491,102.135
2036, East Asia and Pacific,2035,1257,1237,2493,102.24
2036, East Asia and Pacific,2036,1257,1238,2495,102.322
2036, East Asia and Pacific,2037,1257,1239,2497,102.379
2036, East Asia and Pacific,2038,1258,1240,2498,102.413
2036, East Asia and Pacific,2039,1257,1241,2498,102.426
2036, East Asia and Pacific,2040,1257,1241,2498,102.417
2036, East Asia and Pacific,2041,1256,1241,2497,102.388
2036, East Asia and Pacific,2042,1255,1240,2496,102.338
2036, East Asia and Pacific,2043,1254,1240,2494,102.269
2036, East Asia and Pacific,2044,1253,1239,2492,102.178
2036, East Asia and Pacific,2045,1251,1238,2489,102.068
2036, East Asia and Pacific,2046,1250,1236,2486,101.938
2036, East Asia and Pacific,2047,1248,1235,2482,101.788
2036, East Asia and Pacific,2048,1246,1233,2478,101.62
2036, East Asia and Pacific,2049,1243,1230,2474,101.433
2036, East Asia and Pacific,2050,1241,1228,2469,101.228
2036, East Asia and Pacific,2051,1238,1225,2463,101.007
2036, East Asia and Pacific,2052,1235,1222,2457,100.768
2036, East Asia and Pacific,2053,1232,1219,2451,100.514
2036, East Asia and Pacific,2054,1229,1216,2445,100.245
2036, East Asia and Pacific,2055,1226,1212,2438,99.962
2036, East Asia and Pacific,2056,1222,1208,2431,99.666
2036, East Asia and Pacific,2057,1219,1204,2423,99.357
2036, East Asia and Pacific,2058,1215,1200,2415,99.038
2036, East Asia and Pacific,2059,1211,1196,2407,98.71
2036, East Asia and Pacific,2060,1208,1191,2399,98.373
2036, East Asia and Pacific,2061,1204,1187,2391,98.029
2036, East Asia and Pacific,2062,1200,1182,2382,97.678
2036, East Asia and Pacific,2063,1196,1178,2373,97.322
2036, East Asia and Pacific,2064,1192,1173,2365,96.961
2036, East Asia and Pacific,2065,1187,1168,2356,96.596
2036, East Asia and Pacific,2066,1183,1164,2347,96.229
2036, East Asia and Pacific,2067,1179,1159,2338,95.858
2036, East Asia and Pacific,2068,1175,1154,2329,95.485
2036, East Asia and Pacific,2069,1171,1149,2320,95.11
2036, East Asia and Pacific,2070,1166,1144,2310,94.733
2036, East Asia and Pacific,2071,1162,1139,2301,94.354
2036, East Asia and Pacific,2072,1157,1134,2292,93.974
2036, East Asia and Pacific,2073,1153,1129,2283,93.593
2036, East Asia and Pacific,2074,1149,1125,2273,93.21
2036, East Asia and Pacific,2075,1144,1120,2264,92.826
2036, East Asia and Pacific,2076,1140,1115,2254,92.442
2036, East Asia and Pacific,2077,1135,1110,2245,92.057
2036, East Asia and Pacific,2078,1130,1105,2236,91.671
2036, East Asia and Pacific,2079,1126,1100,2226,91.286
2036, East Asia and Pacific,2080,1121,1096,2217,90.901
2036, East Asia and Pacific,2081,1117,1091,2207,90.517
2036, East Asia and Pacific,2082,1112,1086,2198,90.134
2036, East Asia and Pacific,2083,1107,1081,2189,89.752
2036, East Asia and Pacific,2084,1103,1077,2180,89.373
2036, East Asia and Pacific,2085,1098,1072,2170,88.997
2036, East Asia and Pacific,2086,1094,1068,2161,88.624
2036, East Asia and Pacific,2087,1089,1063,2152,88.254
2036, East Asia and Pacific,2088,1085,1059,2143,87.888
2036, East Asia and Pacific,2089,1080,1054,2135,87.526
2036, East Asia and Pacific,2090,1076,1050,2126,87.168
2036, East Asia and Pacific,2091,1071,1046,2117,86.814
2036, East Asia and Pacific,2092,1067,1042,2109,86.464
2036, East Asia and Pacific,2093,1062,1038,2100,86.117
2036, East Asia and Pacific,2094,1058,1034,2092,85.773
2036, East Asia and Pacific,2095,1054,1030,2083,85.43
2036, East Asia and Pacific,2096,1050,1026,2075,85.089
2036, East Asia and Pacific,2097,1045,1022,2067,84.748
2036, East Asia and Pacific,2098,1041,1018,2058,84.406
2036, East Asia and Pacific,2099,1037,1014,2050,84.064
2036, East Asia and Pacific,2100,1032,1010,2042,83.72
2029, Europe and Central Asia,1950,280,317,596,22.075
2029, Europe and Central Asia,1951,283,320,603,22.3
2029, Europe and Central Asia,1952,286,323,609,22.543
2029, Europe and Central Asia,1953,290,326,616,22.799
2029, Europe and Central Asia,1954,293,330,623,23.062
2029, Europe and Central Asia,1955,297,333,630,23.328
2029, Europe and Central Asia,1956,301,337,638,23.597
2029, Europe and Central Asia,1957,305,340,645,23.868
2029, Europe and Central Asia,1958,308,344,652,24.141
2029, Europe and Central Asia,1959,312,347,660,24.42
2029, Europe and Central Asia,1960,316,351,668,24.705
2029, Europe and Central Asia,1961,320,355,675,24.996
2029, Europe and Central Asia,1962,325,359,683,25.292
2029, Europe and Central Asia,1963,329,363,691,25.586
2029, Europe and Central Asia,1964,333,366,699,25.872
2029, Europe and Central Asia,1965,337,370,706,26.143
2029, Europe and Central Asia,1966,340,373,713,26.398
2029, Europe and Central Asia,1967,344,376,720,26.639
2029, Europe and Central Asia,1968,347,379,726,26.868
2029, Europe and Central Asia,1969,350,382,732,27.091
2029, Europe and Central Asia,1970,353,385,738,27.313
2029, Europe and Central Asia,1971,356,388,744,27.536
2029, Europe and Central Asia,1972,359,391,750,27.756
2029, Europe and Central Asia,1973,362,394,756,27.975
2029, Europe and Central Asia,1974,365,396,762,28.189
2029, Europe and Central Asia,1975,368,399,767,28.397
2029, Europe and Central Asia,1976,371,402,773,28.6
2029, Europe and Central Asia,1977,374,405,778,28.797
2029, Europe and Central Asia,1978,376,407,783,28.991
2029, Europe and Central Asia,1979,379,410,789,29.181
2029, Europe and Central Asia,1980,381,412,794,29.369
2029, Europe and Central Asia,1981,384,415,799,29.554
2029, Europe and Central Asia,1982,386,417,803,29.735
2029, Europe and Central Asia,1983,389,419,808,29.914
2029, Europe and Central Asia,1984,391,422,813,30.095
2029, Europe and Central Asia,1985,394,424,818,30.278
2029, Europe and Central Asia,1986,397,427,823,30.463
2029, Europe and Central Asia,1987,399,429,828,30.65
2029, Europe and Central Asia,1988,402,431,833,30.832
2029, Europe and Central Asia,1989,404,433,838,31.003
2029, Europe and Central Asia,1990,406,435,842,31.156
2029, Europe and Central Asia,1991,408,437,846,31.29
2029, Europe and Central Asia,1992,410,439,849,31.408
2029, Europe and Central Asia,1993,411,440,851,31.509
2029, Europe and Central Asia,1994,412,441,854,31.593
2029, Europe and Central Asia,1995,413,442,855,31.659
2029, Europe and Central Asia,1996,414,443,857,31.709
2029, Europe and Central Asia,1997,414,443,858,31.744
2029, Europe and Central Asia,1998,415,444,859,31.772
2029, Europe and Central Asia,1999,415,444,859,31.805
2029, Europe and Central Asia,2000,416,445,861,31.851
2029, Europe and Central Asia,2001,417,446,862,31.913
2029, Europe and Central Asia,2002,418,447,864,31.991
2029, Europe and Central Asia,2003,419,448,867,32.082
2029, Europe and Central Asia,2004,420,449,870,32.181
2029, Europe and Central Asia,2005,422,451,872,32.286
2029, Europe and Central Asia,2006,423,452,875,32.395
2029, Europe and Central Asia,2007,425,454,878,32.509
2029, Europe and Central Asia,2008,426,456,882,32.629
2029, Europe and Central Asia,2009,428,457,885,32.755
2029, Europe and Central Asia,2010,430,459,889,32.888
2029, Europe and Central Asia,2011,431,461,892,33.025
2029, Europe and Central Asia,2012,433,463,896,33.166
2029, Europe and Central Asia,2013,435,465,900,33.309
2029, Europe and Central Asia,2014,437,467,904,33.453
2029, Europe and Central Asia,2015,439,468,908,33.596
2029, Europe and Central Asia,2016,441,470,912,33.738
2029, Europe and Central Asia,2017,443,472,915,33.876
2029, Europe and Central Asia,2018,445,474,919,34.007
2029, Europe and Central Asia,2019,447,475,922,34.122
2029, Europe and Central Asia,2020,448,476,925,34.218
2029, Europe and Central Asia,2021,450,477,927,34.292
2029, Europe and Central Asia,2022,450,478,928,34.345
2029, Europe and Central Asia,2023,451,478,929,34.383
2029, Europe and Central Asia,2024,451,478,930,34.412
2029, Europe and Central Asia,2025,452,479,931,34.438
2029, Europe and Central Asia,2026,452,479,931,34.463
2029, Europe and Central Asia,2027,453,479,932,34.484
2029, Europe and Central Asia,2028,453,479,932,34.504
2029, Europe and Central Asia,2029,453,479,933,34.52
2029, Europe and Central Asia,2030,454,480,933,34.534
2029, Europe and Central Asia,2031,454,480,933,34.545
2029, Europe and Central Asia,2032,454,480,934,34.554
2029, Europe and Central Asia,2033,454,480,934,34.561
2029, Europe and Central Asia,2034,454,480,934,34.565
2029, Europe and Central Asia,2035,455,480,934,34.568
2029, Europe and Central Asia,2036,455,479,934,34.568
2029, Europe and Central Asia,2037,455,479,934,34.566
2029, Europe and Central Asia,2038,455,479,934,34.561
2029, Europe and Central Asia,2039,455,479,934,34.554
2029, Europe and Central Asia,2040,455,479,933,34.545
2029, Europe and Central Asia,2041,455,478,933,34.534
2029, Europe and Central Asia,2042,455,478,933,34.52
2029, Europe and Central Asia,2043,455,478,932,34.503
2029, Europe and Central Asia,2044,455,477,932,34.483
2029, Europe and Central Asia,2045,454,477,931,34.46
2029, Europe and Central Asia,2046,454,476,930,34.434
2029, Europe and Central Asia,2047,454,476,930,34.404
2029, Europe and Central Asia,2048,454,475,929,34.37
2029, Europe and Central Asia,2049,454,474,928,34.333
2029, Europe and Central Asia,2050,453,473,927,34.293
2029, Europe and Central Asia,2051,453,473,925,34.248
2029, Europe and Central Asia,2052,452,472,924,34.2
2029, Europe and Central Asia,2053,452,471,923,34.149
2029, Europe and Central Asia,2054,451,470,921,34.094
2029, Europe and Central Asia,2055,451,469,920,34.036
2029, Europe and Central Asia,2056,450,468,918,33.975
2029, Europe and Central Asia,2057,449,467,916,33.911
2029, Europe and Central Asia,2058,449,466,915,33.845
2029, Europe and Central Asia,2059,448,465,913,33.776
2029, Europe and Central Asia,2060,447,464,911,33.705
2029, Europe and Central Asia,2061,446,463,909,33.633
2029, Europe and Central Asia,2062,445,461,907,33.559
2029, Europe and Central Asia,2063,445,460,905,33.485
2029, Europe and Central Asia,2064,444,459,903,33.41
2029, Europe and Central Asia,2065,443,458,901,33.334
2029, Europe and Central Asia,2066,442,457,899,33.259
2029, Europe and Central Asia,2067,441,455,897,33.184
2029, Europe and Central Asia,2068,440,454,895,33.109
2029, Europe and Central Asia,2069,440,453,893,33.035
2029, Europe and Central Asia,2070,439,452,891,32.962
2029, Europe and Central Asia,2071,438,451,889,32.889
2029, Europe and Central Asia,2072,437,449,887,32.818
2029, Europe and Central Asia,2073,437,448,885,32.749
2029, Europe and Central Asia,2074,436,447,883,32.68
2029, Europe and Central Asia,2075,435,446,881,32.613
2029, Europe and Central Asia,2076,434,445,879,32.548
2029, Europe and Central Asia,2077,434,444,878,32.485
2029, Europe and Central Asia,2078,433,443,876,32.423
2029, Europe and Central Asia,2079,432,442,874,32.362
2029, Europe and Central Asia,2080,432,441,873,32.304
2029, Europe and Central Asia,2081,431,440,871,32.247
2029, Europe and Central Asia,2082,431,439,870,32.191
2029, Europe and Central Asia,2083,430,438,868,32.138
2029, Europe and Central Asia,2084,429,438,867,32.085
2029, Europe and Central Asia,2085,429,437,866,32.034
2029, Europe and Central Asia,2086,428,436,864,31.984
2029, Europe and Central Asia,2087,428,435,863,31.935
2029, Europe and Central Asia,2088,427,434,862,31.887
2029, Europe and Central Asia,2089,427,434,860,31.839
2029, Europe and Central Asia,2090,426,433,859,31.792
2029, Europe and Central Asia,2091,425,432,858,31.744
